run,bioproject,study,biosample,sample,experiment,amikacin,bedaquiline,capreomycin,clofazimine,delamanid,ethionamide,ethambutol,isoniazid,kanamycin,levofloxacin,linezolid,moxifloxacin,pyrazinamide,rifampicin,streptomycin
SRR6397705,PRJNA413593,,SAMN08214773,,SRX3490953,,,,,,,S,S,,,,,,S,S
SRR6397706,PRJNA413593,,SAMN08214774,,SRX3490952,,,,,,,S,S,,,,,,S,S
SRR6397707,PRJNA413593,,SAMN08214775,,SRX3490951,,,,,,,S,S,,,,,,S,S
SRR6397708,PRJNA413593,,SAMN08214776,,SRX3490950,,,,,,,R,R,,,,,R,R,R
SRR6397699,PRJNA413593,,SAMN08214777,,SRX3490959,,,,,,,S,S,,,,,,S,S
SRR6397700,PRJNA413593,,SAMN08214778,,SRX3490958,,,,,,,S,S,,,,,,S,S
SRR6397557,PRJNA413593,,SAMN08214779,,SRX3490601,,,,,,,S,S,,,,,,S,S
SRR6397556,PRJNA413593,,SAMN08214780,,SRX3490602,,,,,,,S,S,,,,,,S,S
SRR6397555,PRJNA413593,,SAMN08214781,,SRX3490603,,,,,,,,S,,,,,,S,S
SRR6397554,PRJNA413593,,SAMN08214782,,SRX3490604,,,,,,,S,S,,,,,,S,S
SRR6397553,PRJNA413593,,SAMN08214783,,SRX3490605,,,,,,,S,S,,,,,,S,S
SRR6397552,PRJNA413593,,SAMN08214784,,SRX3490606,,,,,,,S,,,,,,S,S,S
SRR6397551,PRJNA413593,,SAMN08214785,,SRX3490607,,,,,,,S,S,,,,,,S,S
SRR6397550,PRJNA413593,,SAMN08214786,,SRX3490608,,,,,,,S,S,,,,,,S,S
SRR6397549,PRJNA413593,,SAMN08214787,,SRX3490609,,,,,,,S,S,,,,,,S,S
SRR6397562,PRJNA413593,,SAMN08214789,,SRX3490596,,,,,,,S,S,,,,,,S,S
SRR6397563,PRJNA413593,,SAMN08214790,,SRX3490595,,,,,,,S,S,,,,,,S,S
SRR6397560,PRJNA413593,,SAMN08214791,,SRX3490598,,,,,,,S,S,,,,,,S,S
SRR6397561,PRJNA413593,,SAMN08214792,,SRX3490597,,,,,,,S,S,,,,,,S,S
SRR6397566,PRJNA413593,,SAMN08214793,,SRX3490592,,,,,,,S,S,,,,,,S,S
SRR6397567,PRJNA413593,,SAMN08214794,,SRX3490591,,,,,,,S,S,,,,,,S,S
SRR6397564,PRJNA413593,,SAMN08214795,,SRX3490594,,,,,,,S,S,,,,,,S,S
SRR6397565,PRJNA413593,,SAMN08214796,,SRX3490593,,,,,,,S,S,,,,,,S,S
SRR6397558,PRJNA413593,,SAMN08214797,,SRX3490600,,,,,,,S,S,,,,,,S,S
SRR6397559,PRJNA413593,,SAMN08214798,,SRX3490599,,,,,,,S,S,,,,,,S,S
SRR6397412,PRJNA413593,,SAMN08214799,,SRX3490746,,,,,,,S,S,,,,,,S,S
SRR6397411,PRJNA413593,,SAMN08214800,,SRX3490747,,,,,,,S,S,,,,,,S,S
SRR6397414,PRJNA413593,,SAMN08214801,,SRX3490744,,,,,,,S,S,,,,,,S,S
SRR6397413,PRJNA413593,,SAMN08214802,,SRX3490745,,,,,,,S,S,,,,,,S,S
SRR6397416,PRJNA413593,,SAMN08214803,,SRX3490742,,,,,,,S,S,,,,,,S,S
SRR6397415,PRJNA413593,,SAMN08214804,,SRX3490743,,,,,,,S,S,,,,,,S,S
SRR6397418,PRJNA413593,,SAMN08214805,,SRX3490740,,,,,,,S,S,,,,,,S,S
SRR6397417,PRJNA413593,,SAMN08214806,,SRX3490741,,,,,,,S,S,,,,,,S,S
SRR6397410,PRJNA413593,,SAMN08214807,,SRX3490748,,,,,,,S,S,,,,,,S,S
SRR6397409,PRJNA413593,,SAMN08214808,,SRX3490749,,,,,,,S,S,,,,,,S,S
SRR6397781,PRJNA413593,,SAMN08214809,,SRX3490877,,,,,,,S,S,,,,,S,S,S
SRR6397782,PRJNA413593,,SAMN08214810,,SRX3490876,,,,,,,S,S,,,,,,S,S
SRR6397783,PRJNA413593,,SAMN08214811,,SRX3490875,,,,,,,S,S,,,,,,S,S
SRR6397784,PRJNA413593,,SAMN08214812,,SRX3490874,,,,,,,R,R,,,,,R,R,R
SRR6397777,PRJNA413593,,SAMN08214813,,SRX3490881,,,,,,,R,S,,,,,,S,S
SRR6397778,PRJNA413593,,SAMN08214814,,SRX3490880,,,,,,,S,S,,,,,,S,S
SRR6397779,PRJNA413593,,SAMN08214815,,SRX3490879,,,,,,,S,R,,,,,S,S,
SRR6397780,PRJNA413593,,SAMN08214816,,SRX3490878,,,,,,,S,S,,,,,,S,S
SRR6397775,PRJNA413593,,SAMN08214817,,SRX3490883,,,,,,,S,S,,,,,,S,S
SRR6397776,PRJNA413593,,SAMN08214818,,SRX3490882,,,,,,,S,S,,,,,,S,S
SRR6397616,PRJNA413593,,SAMN08214819,,SRX3490542,,,,,,,S,S,,,,,,S,S
SRR6397615,PRJNA413593,,SAMN08214820,,SRX3490543,,,,,,,S,R,,,,,S,S,R
SRR6397614,PRJNA413593,,SAMN08214821,,SRX3490544,,,,,,,S,S,,,,,,S,S
SRR6397613,PRJNA413593,,SAMN08214822,,SRX3490545,,,,,,,S,S,,,,,,S,S
SRR6397620,PRJNA413593,,SAMN08214823,,SRX3490538,,,,,,,S,S,,,,,,S,S
SRR6397619,PRJNA413593,,SAMN08214824,,SRX3490539,,,,,,,S,S,,,,,,S,S
SRR6397618,PRJNA413593,,SAMN08214825,,SRX3490540,,,,,,,S,S,,,,,,S,S
SRR6397617,PRJNA413593,,SAMN08214826,,SRX3490541,,,,,,,S,S,,,,,,S,S
SRR6397622,PRJNA413593,,SAMN08214827,,SRX3490536,,,,,,,S,S,,,,,,S,S
SRR6397621,PRJNA413593,,SAMN08214828,,SRX3490537,,,,,,,S,S,,,,,,S,S
SRR6397632,PRJNA413593,,SAMN08214829,,SRX3490526,,,,,,,S,S,,,,,,S,S
SRR6397633,PRJNA413593,,SAMN08214830,,SRX3490525,,,,,,,S,S,,,,,,S,S
SRR6397630,PRJNA413593,,SAMN08214831,,SRX3490528,,,,,,,S,R,,,,,R,R,R
SRR6397631,PRJNA413593,,SAMN08214832,,SRX3490527,,,,,,,S,S,,,,,,S,S
SRR6397628,PRJNA413593,,SAMN08214833,,SRX3490530,,,,,,,S,S,,,,,,S,S
SRR6397629,PRJNA413593,,SAMN08214834,,SRX3490529,,,,,,,S,S,,,,,,S,S
SRR6397626,PRJNA413593,,SAMN08214835,,SRX3490532,,,,,,,S,S,,,,,,S,S
SRR6397627,PRJNA413593,,SAMN08214836,,SRX3490531,,,,,,,S,S,,,,,,S,S
SRR6397624,PRJNA413593,,SAMN08214837,,SRX3490534,,,,,,,S,S,,,,,,S,S
SRR6397625,PRJNA413593,,SAMN08214838,,SRX3490533,,,,,,,S,S,,,,,,S,S
SRR6397482,PRJNA413593,,SAMN08214839,,SRX3490676,,,,,,,R,S,,,,,,S,S
SRR6397481,PRJNA413593,,SAMN08214840,,SRX3490677,,,,,,,S,S,,,,,,S,S
SRR6397484,PRJNA413593,,SAMN08214841,,SRX3490674,,,,,,,S,S,,,,,,S,S
SRR6397483,PRJNA413593,,SAMN08214842,,SRX3490675,,,,,,,S,S,,,,,,S,S
SRR6397478,PRJNA413593,,SAMN08214843,,SRX3490680,,,,,,,S,S,,,,,,S,S
SRR6397477,PRJNA413593,,SAMN08214844,,SRX3490681,,,,,,,R,R,,,,,S,R,R
SRR6397480,PRJNA413593,,SAMN08214845,,SRX3490678,,,,,,,S,S,,,,,,S,S
SRR6397479,PRJNA413593,,SAMN08214846,,SRX3490679,,,,,,,S,S,,,,,,S,S
SRR6397476,PRJNA413593,,SAMN08214847,,SRX3490682,,,,,,,S,S,,,,,,S,S
SRR6397475,PRJNA413593,,SAMN08214848,,SRX3490683,,,,,,,S,S,,,,,,S,S
SRR6397433,PRJNA413593,,SAMN08214849,,SRX3490725,,,,,,,S,S,,,,,,S,S
SRR6397434,PRJNA413593,,SAMN08214850,,SRX3490724,,,,,,,S,S,,,,,,S,S
SRR6397435,PRJNA413593,,SAMN08214851,,SRX3490723,,,,,,,S,S,,,,,,S,S
SRR6397436,PRJNA413593,,SAMN08214852,,SRX3490722,,,,,,,S,S,,,,,,S,S
SRR6397429,PRJNA413593,,SAMN08214853,,SRX3490729,,,,,,,S,S,,,,,S,R,S
SRR6397430,PRJNA413593,,SAMN08214854,,SRX3490728,,,,,,,S,S,,,,,,S,S
SRR6397431,PRJNA413593,,SAMN08214855,,SRX3490727,,,,,,,S,S,,,,,,S,S
SRR6397432,PRJNA413593,,SAMN08214856,,SRX3490726,,,,,,,S,S,,,,,,S,S
SRR6397437,PRJNA413593,,SAMN08214857,,SRX3490721,,,,,,,S,S,,,,,,S,S
SRR6397408,PRJNA413593,,SAMN08214858,,SRX3490750,,,,,,,R,R,,,,,R,R,R
SRR6397584,PRJNA413593,,SAMN08214860,,SRX3490574,,,,,,,S,S,,,,,,S,S
SRR6397583,PRJNA413593,,SAMN08214861,,SRX3490575,,,,,,,S,S,,,,,S,R,S
SRR6397582,PRJNA413593,,SAMN08214862,,SRX3490576,,,,,,,S,S,,,,,,S,S
SRR6397589,PRJNA413593,,SAMN08214863,,SRX3490569,,,,,,,S,S,,,,,,S,S
SRR6397588,PRJNA413593,,SAMN08214864,,SRX3490570,,,,,,,S,S,,,,,,S,S
SRR6397587,PRJNA413593,,SAMN08214865,,SRX3490571,,,,,,,S,S,,,,,S,R,S
SRR6397586,PRJNA413593,,SAMN08214866,,SRX3490572,,,,,,,S,S,,,,,,S,S
SRR6397591,PRJNA413593,,SAMN08214867,,SRX3490567,,,,,,,S,S,,,,,,S,R
SRR6397590,PRJNA413593,,SAMN08214868,,SRX3490568,,,,,,,R,S,,,,,,S,S
SRR6397570,PRJNA413593,,SAMN08214869,,SRX3490588,,,,,,,S,R,,,,,S,S,S
SRR6397571,PRJNA413593,,SAMN08214870,,SRX3490587,,,,,,,,S,,,,,,S,S
SRR6397731,PRJNA413593,,SAMN08214871,,SRX3490927,,,,,,,S,S,,,,,S,R,S
SRR6397732,PRJNA413593,,SAMN08214872,,SRX3490926,,,,,,,S,S,,,,,S,R,S
SRR6397729,PRJNA413593,,SAMN08214873,,SRX3490929,,,,,,,S,S,,,,,,S,S
SRR6397730,PRJNA413593,,SAMN08214874,,SRX3490928,,,,,,,R,R,,,,,R,R,R
SRR6397728,PRJNA413593,,SAMN08214876,,SRX3490930,,,,,,,S,S,,,,,,S,S
SRR6397725,PRJNA413593,,SAMN08214877,,SRX3490933,,,,,,,S,S,,,,,,S,S
SRR6397726,PRJNA413593,,SAMN08214878,,SRX3490932,,,,,,,S,S,,,,,,S,S
SRR6397358,PRJNA413593,,SAMN08214879,,SRX3490800,,,,,,,S,S,,,,,,S,S
SRR6397357,PRJNA413593,,SAMN08214880,,SRX3490801,,,,,,,S,S,,,,,,S,S
SRR6397360,PRJNA413593,,SAMN08214881,,SRX3490798,,,,,,,S,S,,,,,,S,S
SRR6397359,PRJNA413593,,SAMN08214882,,SRX3490799,,,,,,,R,S,,,,,,S,S
SRR6397354,PRJNA413593,,SAMN08214883,,SRX3490804,,,,,,,S,S,,,,,,S,S
SRR6397353,PRJNA413593,,SAMN08214884,,SRX3490805,,,,,,,S,S,,,,,,S,S
SRR6397356,PRJNA413593,,SAMN08214885,,SRX3490802,,,,,,,S,S,,,,,,S,S
SRR6397355,PRJNA413593,,SAMN08214886,,SRX3490803,,,,,,,S,S,,,,,,S,S
SRR6397352,PRJNA413593,,SAMN08214887,,SRX3490806,,,,,,,S,S,,,,,,S,S
SRR6397351,PRJNA413593,,SAMN08214888,,SRX3490807,,,,,,,S,S,,,,,,S,S
SRR6397501,PRJNA413593,,SAMN08214889,,SRX3490657,,,,,,,S,S,,,,,,R,S
SRR6397502,PRJNA413593,,SAMN08214890,,SRX3490656,,,,,,,S,S,,,,,,S,S
SRR6397503,PRJNA413593,,SAMN08214891,,SRX3490655,,,,,,,S,S,,,,,,S,S
SRR6397504,PRJNA413593,,SAMN08214892,,SRX3490654,,,,,,,S,S,,,,,,S,S
SRR6397505,PRJNA413593,,SAMN08214893,,SRX3490653,,,,,,,S,S,,,,,,S,S
SRR6397506,PRJNA413593,,SAMN08214894,,SRX3490652,,,,,,,S,S,,,,,,R,S
SRR6397507,PRJNA413593,,SAMN08214895,,SRX3490651,,,,,,,S,S,,,,,,S,S
SRR6397508,PRJNA413593,,SAMN08214896,,SRX3490650,,,,,,,S,S,,,,,,S,S
SRR6397499,PRJNA413593,,SAMN08214897,,SRX3490659,,,,,,,S,R,,,,,,S,R
SRR6397500,PRJNA413593,,SAMN08214898,,SRX3490658,,,,,,,S,S,,,,,,S,S
SRR6397653,PRJNA413593,,SAMN08214899,,SRX3490505,,,,,,,S,S,,,,,,S,S
SRR6397652,PRJNA413593,,SAMN08214900,,SRX3490506,,,,,,,S,S,,,,,,S,S
SRR6397651,PRJNA413593,,SAMN08214901,,SRX3490507,,,,,,,S,S,,,,,,S,S
SRR6397650,PRJNA413593,,SAMN08214902,,SRX3490508,,,,,,,S,S,,,,,,S,S
SRR6397649,PRJNA413593,,SAMN08214903,,SRX3490509,,,,,,,S,S,,,,,,S,S
SRR6397648,PRJNA413593,,SAMN08214904,,SRX3490510,,,,,,,S,S,,,,,,S,S
SRR6397647,PRJNA413593,,SAMN08214905,,SRX3490511,,,,,,,S,S,,,,,,S,S
SRR6397646,PRJNA413593,,SAMN08214906,,SRX3490512,,,,,,,S,S,,,,,,S,S
SRR6397655,PRJNA413593,,SAMN08214907,,SRX3490503,,,,,,,S,S,,,,,,S,S
SRR6397787,PRJNA413593,,SAMN08214909,,SRX3490871,,,,,,,S,S,,,,,,S,S
SRR6397788,PRJNA413593,,SAMN08214910,,SRX3490870,,,,,,,S,S,,,,,,R,S
SRR6397785,PRJNA413593,,SAMN08214911,,SRX3490873,,,,,,,S,S,,,,,,S,S
SRR6397786,PRJNA413593,,SAMN08214912,,SRX3490872,,,,,,,S,S,,,,,,S,S
SRR6397791,PRJNA413593,,SAMN08214913,,SRX3490867,,,,,,,S,S,,,,,,S,S
SRR6397792,PRJNA413593,,SAMN08214914,,SRX3490866,,,,,,,S,S,,,,,,S,S
SRR6397789,PRJNA413593,,SAMN08214915,,SRX3490869,,,,,,,S,S,,,,,,S,S
SRR6397793,PRJNA413593,,SAMN08214917,,SRX3490865,,,,,,,S,S,,,,,,S,S
SRR6397794,PRJNA413593,,SAMN08214918,,SRX3490864,,,,,,,S,S,,,,,,S,S
SRR6397420,PRJNA413593,,SAMN08214919,,SRX3490738,,,,,,,S,R,,,,,S,R,S
SRR6397419,PRJNA413593,,SAMN08214920,,SRX3490739,,,,,,,S,S,,,,,,S,S
SRR6397422,PRJNA413593,,SAMN08214921,,SRX3490736,,,,,,,S,S,,,,,,S,S
SRR6397421,PRJNA413593,,SAMN08214922,,SRX3490737,,,,,,,S,S,,,,,,S,S
SRR6397424,PRJNA413593,,SAMN08214923,,SRX3490734,,,,,,,S,S,,,,,,S,S
SRR6397423,PRJNA413593,,SAMN08214924,,SRX3490735,,,,,,,S,S,,,,,,S,S
SRR6397426,PRJNA413593,,SAMN08214925,,SRX3490732,,,,,,,S,S,,,,,,S,S
SRR6397428,PRJNA413593,,SAMN08214927,,SRX3490730,,,,,,,S,S,,,,,,S,S
SRR6397427,PRJNA413593,,SAMN08214928,,SRX3490731,,,,,,,S,S,,,,,,S,S
SRR6397327,PRJNA413593,,SAMN08214929,,SRX3490831,,,,,,,S,S,,,,,,S,S
SRR6397328,PRJNA413593,,SAMN08214930,,SRX3490830,,,,,,,S,S,,,,,,S,S
SRR6397329,PRJNA413593,,SAMN08214931,,SRX3490829,,,,,,,S,S,,,,,,S,S
SRR6397330,PRJNA413593,,SAMN08214932,,SRX3490828,,,,,,,S,S,,,,,,S,S
SRR6397823,PRJNA413593,,SAMN08214933,,SRX3490835,,,,,,,S,S,,,,,,S,S
SRR6397324,PRJNA413593,,SAMN08214934,,SRX3490834,,,,,,,S,S,,,,,,S,S
SRR6397325,PRJNA413593,,SAMN08214935,,SRX3490833,,,,,,,S,S,,,,,,S,S
SRR6397326,PRJNA413593,,SAMN08214936,,SRX3490832,,,,,,,S,S,,,,,,S,S
SRR6397819,PRJNA413593,,SAMN08214937,,SRX3490839,,,,,,,S,S,,,,,,S,S
SRR6397820,PRJNA413593,,SAMN08214938,,SRX3490838,,,,,,,S,S,,,,,,S,R
SRR6397470,PRJNA413593,,SAMN08214939,,SRX3490688,,,,,,,S,S,,,,,,S,S
SRR6397469,PRJNA413593,,SAMN08214940,,SRX3490689,,,,,,,S,S,,,,,,S,S
SRR6397438,PRJNA413593,,SAMN08214941,,SRX3490720,,,,,,,S,S,,,,,,S,S
SRR6397467,PRJNA413593,,SAMN08214942,,SRX3490691,,,,,,,S,S,,,,,,S,S
SRR6397474,PRJNA413593,,SAMN08214943,,SRX3490684,,,,,,,R,R,,,,,S,S,R
SRR6397473,PRJNA413593,,SAMN08214944,,SRX3490685,,,,,,,S,S,,,,,,S,S
SRR6397472,PRJNA413593,,SAMN08214945,,SRX3490686,,,,,,,S,S,,,,,,S,S
SRR6397471,PRJNA413593,,SAMN08214946,,SRX3490687,,,,,,,R,R,,,,,R,R,R
SRR6397510,PRJNA413593,,SAMN08214947,,SRX3490648,,,,,,,S,S,,,,,,S,S
SRR6397509,PRJNA413593,,SAMN08214948,,SRX3490649,,,,,,,S,S,,,,,,S,S
SRR6397612,PRJNA413593,,SAMN08214949,,SRX3490546,,,,,,,S,S,,,,,,S,S
SRR6397611,PRJNA413593,,SAMN08214950,,SRX3490547,,,,,,,S,S,,,,,,S,S
SRR6397610,PRJNA413593,,SAMN08214951,,SRX3490548,,,,,,,S,S,,,,,,S,S
SRR6397609,PRJNA413593,,SAMN08214952,,SRX3490549,,,,,,,S,S,,,,,,S,S
SRR6397608,PRJNA413593,,SAMN08214953,,SRX3490550,,,,,,,S,S,,,,,,S,S
SRR6397607,PRJNA413593,,SAMN08214954,,SRX3490551,,,,,,,S,S,,,,,,S,S
SRR6397606,PRJNA413593,,SAMN08214955,,SRX3490552,,,,,,,S,S,,,,,,S,S
SRR6397605,PRJNA413593,,SAMN08214956,,SRX3490553,,,,,,,S,S,,,,,,S,S
SRR6397604,PRJNA413593,,SAMN08214957,,SRX3490554,,,,,,,S,S,,,,,,S,S
SRR6397603,PRJNA413593,,SAMN08214958,,SRX3490555,,,,,,,S,S,,,,,,S,S
SRR6397459,PRJNA413593,,SAMN08214959,,SRX3490699,,,,,,,S,S,,,,,,S,S
SRR6397460,PRJNA413593,,SAMN08214960,,SRX3490698,,,,,,,S,S,,,,,,S,S
SRR6397461,PRJNA413593,,SAMN08214961,,SRX3490697,,,,,,,S,S,,,,,,S,S
SRR6397462,PRJNA413593,,SAMN08214962,,SRX3490696,,,,,,,S,S,,,,,,S,S
SRR6397463,PRJNA413593,,SAMN08214963,,SRX3490695,,,,,,,S,S,,,,,,S,S
SRR6397464,PRJNA413593,,SAMN08214964,,SRX3490694,,,,,,,S,S,,,,,,S,S
SRR6397465,PRJNA413593,,SAMN08214965,,SRX3490693,,,,,,,S,S,,,,,,S,S
SRR6397466,PRJNA413593,,SAMN08214966,,SRX3490692,,,,,,,S,S,,,,,,S,S
SRR6397407,PRJNA413593,,SAMN08214967,,SRX3490751,,,,,,,S,S,,,,,,S,S
SRR6397468,PRJNA413593,,SAMN08214968,,SRX3490690,,,,,,,S,S,,,,,,S,S
SRR6397374,PRJNA413593,,SAMN08214969,,SRX3490784,,,,,,,S,S,,,,,,S,S
SRR6397373,PRJNA413593,,SAMN08214970,,SRX3490785,,,,,,,S,S,,,,,,S,S
SRR6397376,PRJNA413593,,SAMN08214971,,SRX3490782,,,,,,,S,S,,,,,,S,S
SRR6397375,PRJNA413593,,SAMN08214972,,SRX3490783,,,,,,,S,S,,,,,,S,S
SRR6397378,PRJNA413593,,SAMN08214973,,SRX3490780,,,,,,,S,S,,,,,,S,S
SRR6397377,PRJNA413593,,SAMN08214974,,SRX3490781,,,,,,,S,S,,,,,,S,S
SRR6397380,PRJNA413593,,SAMN08214975,,SRX3490778,,,,,,,S,S,,,,,,S,S
SRR6397379,PRJNA413593,,SAMN08214976,,SRX3490779,,,,,,,S,R,,,,,,S,S
SRR6397372,PRJNA413593,,SAMN08214977,,SRX3490786,,,,,,,S,S,,,,,,S,S
SRR6397371,PRJNA413593,,SAMN08214978,,SRX3490787,,,,,,,S,S,,,,,,S,S
SRR6397749,PRJNA413593,,SAMN08214979,,SRX3490909,,,,,,,S,S,,,,,,S,S
SRR6397750,PRJNA413593,,SAMN08214980,,SRX3490908,,,,,,,S,S,,,,,,S,S
SRR6397747,PRJNA413593,,SAMN08214981,,SRX3490911,,,,,,,S,S,,,,,,S,S
SRR6397748,PRJNA413593,,SAMN08214982,,SRX3490910,,,,,,,R,R,,,,,R,R,S
SRR6397753,PRJNA413593,,SAMN08214983,,SRX3490905,,,,,,,S,S,,,,,,S,S
SRR6397754,PRJNA413593,,SAMN08214984,,SRX3490904,,,,,,,S,S,,,,,,S,S
SRR6397751,PRJNA413593,,SAMN08214985,,SRX3490907,,,,,,,S,S,,,,,,S,S
SRR6397752,PRJNA413593,,SAMN08214986,,SRX3490906,,,,,,,S,S,,,,,,S,S
SRR6397745,PRJNA413593,,SAMN08214987,,SRX3490913,,,,,,,S,S,,,,,,S,S
SRR6397746,PRJNA413593,,SAMN08214988,,SRX3490912,,,,,,,S,S,,,,,,S,S
SRR6397543,PRJNA413593,,SAMN08214989,,SRX3490615,,,,,,,S,S,,,,,,S,S
SRR6397542,PRJNA413593,,SAMN08214990,,SRX3490616,,,,,,,S,S,,,,,,S,S
SRR6397498,PRJNA413593,,SAMN08214991,,SRX3490660,,,,,,,S,S,,,,,,S,S
SRR6397540,PRJNA413593,,SAMN08214992,,SRX3490618,,,,,,,S,S,,,,,,S,S
SRR6397547,PRJNA413593,,SAMN08214993,,SRX3490611,,,,,,,S,S,,,,,,S,S
SRR6397546,PRJNA413593,,SAMN08214994,,SRX3490612,,,,,,,S,S,,,,,,S,S
SRR6397545,PRJNA413593,,SAMN08214995,,SRX3490613,,,,,,,S,S,,,,,,S,S
SRR6397544,PRJNA413593,,SAMN08214996,,SRX3490614,,,,,,,S,S,,,,,,S,S
SRR6397488,PRJNA413593,,SAMN08214997,,SRX3490670,,,,,,,S,S,,,,,,S,S
SRR6397485,PRJNA413593,,SAMN08214998,,SRX3490673,,,,,,,S,S,,,,,,S,S
SRR6397403,PRJNA413593,,SAMN08214999,,SRX3490755,,,,,,,S,S,,,,,,S,S
SRR6397404,PRJNA413593,,SAMN08215000,,SRX3490754,,,,,,,S,S,,,,,,S,S
SRR6397405,PRJNA413593,,SAMN08215001,,SRX3490753,,,,,,,S,S,,,,,,S,S
SRR6397399,PRJNA413593,,SAMN08215003,,SRX3490759,,,,,,,R,R,,,,,R,R,S
SRR6397400,PRJNA413593,,SAMN08215004,,SRX3490758,,,,,,,S,S,,,,,,S,S
SRR6397401,PRJNA413593,,SAMN08215005,,SRX3490757,,,,,,,S,S,,,,,,S,S
SRR6397402,PRJNA413593,,SAMN08215006,,SRX3490756,,,,,,,S,S,,,,,,S,S
SRR6397395,PRJNA413593,,SAMN08215007,,SRX3490763,,,,,,,S,S,,,,,,S,S
SRR6397672,PRJNA413593,,SAMN08215009,,SRX3490986,,,,,,,S,S,,,,,S,S,S
SRR6397671,PRJNA413593,,SAMN08215010,,SRX3490987,,,,,,,R,R,,,,,R,R,S
SRR6397822,PRJNA413593,,SAMN08215011,,SRX3490836,,,,,,,S,S,,,,,,S,S
SRR6397821,PRJNA413593,,SAMN08215012,,SRX3490837,,,,,,,S,S,,,,,,S,S
SRR6397816,PRJNA413593,,SAMN08215013,,SRX3490842,,,,,,,S,S,,,,,,S,S
SRR6397815,PRJNA413593,,SAMN08215014,,SRX3490843,,,,,,,S,S,,,,,,S,S
SRR6397818,PRJNA413593,,SAMN08215015,,SRX3490840,,,,,,,S,S,,,,,,R,S
SRR6397817,PRJNA413593,,SAMN08215016,,SRX3490841,,,,,,,S,S,,,,,,S,S
SRR6397691,PRJNA413593,,SAMN08215017,,SRX3490967,,,,,,,S,S,,,,,,S,S
SRR6397592,PRJNA413593,,SAMN08215018,,SRX3490566,,,,,,,S,S,,,,,,S,S
SRR6397695,PRJNA413593,,SAMN08215019,,SRX3490963,,,,,,,S,S,,,,,,S,S
SRR6397696,PRJNA413593,,SAMN08215020,,SRX3490962,,,,,,,S,S,,,,,,S,S
SRR6397693,PRJNA413593,,SAMN08215021,,SRX3490965,,,,,,,S,S,,,,,,S,S
SRR6397694,PRJNA413593,,SAMN08215022,,SRX3490964,,,,,,,S,S,,,,,,S,S
SRR6397692,PRJNA413593,,SAMN08215024,,SRX3490966,,,,,,,S,S,,,,,,S,S
SRR6397689,PRJNA413593,,SAMN08215025,,SRX3490969,,,,,,,S,S,,,,,,S,S
SRR6397690,PRJNA413593,,SAMN08215026,,SRX3490968,,,,,,,S,S,,,,,,S,S
SRR6397697,PRJNA413593,,SAMN08215027,,SRX3490961,,,,,,,S,R,,,,,S,R,S
SRR6397698,PRJNA413593,,SAMN08215028,,SRX3490960,,,,,,,S,S,,,,,,S,S
SRR6397569,PRJNA413593,,SAMN08215029,,SRX3490589,,,,,,,S,S,,,,,,S,S
SRR6397724,PRJNA413593,,SAMN08215031,,SRX3490934,,,,,,,S,S,,,,,,S,S
SRR6397723,PRJNA413593,,SAMN08215032,,SRX3490935,,,,,,,S,R,,,,,,S,S
SRR6397722,PRJNA413593,,SAMN08215033,,SRX3490936,,,,,,,S,S,,,,,,S,S
SRR6397720,PRJNA413593,,SAMN08215035,,SRX3490938,,,,,,,S,S,,,,,,S,S
SRR6397719,PRJNA413593,,SAMN08215036,,SRX3490939,,,,,,,S,S,,,,,,S,S
SRR6397734,PRJNA413593,,SAMN08215037,,SRX3490924,,,,,,,S,S,,,,,,S,S
SRR6397733,PRJNA413593,,SAMN08215038,,SRX3490925,,,,,,,S,S,,,,,,S,S
SRR6397574,PRJNA413593,,SAMN08215039,,SRX3490584,,,,,,,S,S,,,,,,S,S
SRR6397576,PRJNA413593,,SAMN08215041,,SRX3490582,,,,,,,S,S,,,,,,S,S
SRR6397577,PRJNA413593,,SAMN08215042,,SRX3490581,,,,,,,S,S,,,,,,S,S
SRR6397578,PRJNA413593,,SAMN08215043,,SRX3490580,,,,,,,S,S,,,,,,S,S
SRR6397579,PRJNA413593,,SAMN08215044,,SRX3490579,,,,,,,S,S,,,,,,S,S
SRR6397580,PRJNA413593,,SAMN08215045,,SRX3490578,,,,,,,S,S,,,,,,S,S
SRR6397581,PRJNA413593,,SAMN08215046,,SRX3490577,,,,,,,S,S,,,,,,S,S
SRR6397572,PRJNA413593,,SAMN08215047,,SRX3490586,,,,,,,S,S,,,,,,S,S
SRR6397573,PRJNA413593,,SAMN08215048,,SRX3490585,,,,,,,S,S,,,,,,S,S
SRR6397772,PRJNA413593,,SAMN08215050,,SRX3490886,,,,,,,S,S,,,,,,S,S
SRR6397769,PRJNA413593,,SAMN08215051,,SRX3490889,,,,,,,S,S,,,,,,S,S
SRR6397767,PRJNA413593,,SAMN08215053,,SRX3490891,,,,,,,S,S,,,,,,S,S
SRR6397768,PRJNA413593,,SAMN08215054,,SRX3490890,,,,,,,S,S,,,,,,S,S
SRR6397765,PRJNA413593,,SAMN08215055,,SRX3490893,,,,,,,S,S,,,,,,S,S
SRR6397766,PRJNA413593,,SAMN08215056,,SRX3490892,,,,,,,S,S,,,,,,S,S
SRR6397773,PRJNA413593,,SAMN08215057,,SRX3490885,,,,,,,S,S,,,,,,S,S
